CHR_A	window_start_bp	window_end_bp	average_R2
11	1860001	1870000	0.0131695744721742
11	1870001	1880000	0.0140935384381333
11	1880001	1890000	0.0112438069167949
11	1890001	1900000	0.0169691675105172
11	1900001	1910000	0.0124062837623333
11	1910001	1920000	0.0197685042393665
11	1920001	1930000	0.0145368456153846
11	1930001	1940000	0.0118928074059917
11	1940001	1950000	0.0129165069757143
11	1950001	1960000	0.0146206985145361
11	1960001	1970000	0.0152518660215104
11	1970001	1980000	0.0106263871666667
11	1980001	1990000	0.0143324264158936
11	1990001	2e+06	0.0163360308757576
11	2000001	2010000	0.0160424355736842
11	2010001	2020000	0.0107911842684211
11	2020001	2030000	0.0172306168925946
11	2030001	2040000	0.0128675786143939
11	2040001	2050000	0.023955987
11	2050001	2060000	0.012578007821
11	2060001	2070000	0.0178991147380952
11	2070001	2080000	0.0164010945526316
11	2080001	2090000	0.0143141588541667
11	2090001	2100000	0.0178809895217391
11	2100001	2110000	0.0141393672066667
11	2110001	2120000	0.0136003817433333
11	2140001	2150000	0.0199595728304348
11	2150001	2160000	0.0114907901424833
11	2160001	2170000	0.02393448504
11	2170001	2180000	0.0127679081017391
11	2190001	2200000	0.006263192
11	2200001	2210000	0.0100881890380952
11	2210001	2220000	0.0172774832941176
11	2230001	2240000	0.0279358434
11	2240001	2250000	0.0248609057272727
11	2250001	2260000	0.02356894
11	2270001	2280000	0.02326539462
11	2280001	2290000	0.0180269428888889
11	2290001	2300000	0.0268150275
11	2300001	2310000	0.00467082114285714
11	2310001	2320000	0.0151983161851852
11	2340001	2350000	0.0152546634603774
11	2350001	2360000	0.0143914668484848
11	2370001	2380000	0.0142253981741414
11	2380001	2390000	0.0132825524057447
11	2390001	2400000	0.0145354477296944
11	2400001	2410000	0.0118987412780556
11	2410001	2420000	0.0148848436708333
11	2420001	2430000	0.0129326448977528
11	2430001	2440000	0.0147987271087719
11	2440001	2450000	0.0129306796959459
11	2450001	2460000	0.0158509757151282
11	2460001	2470000	0.0184822434386207
11	2470001	2480000	0.0143553425627671
11	2490001	2500000	0.013951875575
11	2500001	2510000	0.0145889382433113
11	2520001	2530000	0.0208071570521088
11	2530001	2540000	0.0102037632548649
11	2540001	2550000	0.0122130718604167
11	2550001	2560000	0.0150798467693548
11	2560001	2570000	0.0234804670911765
11	2570001	2580000	0.0243176857094805
11	2600001	2610000	0.0133550402777778
11	2610001	2620000	0.0169326758777778
11	2620001	2630000	0.0108540970833333
11	2630001	2640000	0.0141499561771429
11	2640001	2650000	0.0105303148892889
11	2650001	2660000	0.0124556430214286
11	2660001	2670000	0.0114953542028571
11	2680001	2690000	0.00935632934102564
11	2690001	2700000	0.0136156905417143
11	2700001	2710000	0.0128263704375
11	2710001	2720000	0.0151244701448696
11	2720001	2730000	0.0171123020735294
11	2730001	2740000	0.016350509065625
11	2740001	2750000	0.0200653466838276
11	2750001	2760000	0.0180426838272414
11	2760001	2770000	0.0148926333805714
11	2770001	2780000	0.0187124846182895
11	2780001	2790000	0.0127471076857143
11	2790001	2800000	0.0195438524428571
11	2800001	2810000	0.0141992188882353
11	2810001	2820000	0.00759851132903226
11	2820001	2830000	0.00786863878571429
11	2830001	2840000	0.0191915425766667
11	2840001	2850000	0.01068345335
11	2850001	2860000	0.010306621
11	2860001	2870000	0.0185636540235294
11	2910001	2920000	0.0246937325157895
11	2920001	2930000	0.0179450420875238
11	2930001	2940000	0.0132376358493548
11	2940001	2950000	0.014796572316129
11	2950001	2960000	0.0138614708808824
11	2960001	2970000	0.0159875558837838
11	2970001	2980000	0.0151839115969697
11	2980001	2990000	0.0326812069888889
11	2990001	3e+06	0.0161295737035714
11	3000001	3010000	0.0106803142857143
11	3010001	3020000	0.0159518544875
11	3020001	3030000	0.0160197227022727
11	3030001	3040000	0.0134925625139535
11	3040001	3050000	0.0175490662521739
11	3050001	3060000	0.0140909550088
11	3060001	3070000	0.0179784629061224
11	3070001	3080000	0.0104438454817021
11	3080001	3090000	0.0140420168663922
11	3090001	3100000	0.0136225705608696
11	3100001	3110000	0.0174578708510891
11	3110001	3120000	0.0163519393980857
11	3120001	3130000	0.00937434652623333
11	3130001	3140000	0.0142523552441176
11	3140001	3150000	0.02090784025
11	3150001	3160000	0.0313559695
11	3160001	3170000	0.03570177425
11	3170001	3180000	0.00717170747
11	3190001	3200000	0.0111317754210526
11	3210001	3220000	0.0106267998875
11	3220001	3230000	0.017042502777551
11	3230001	3240000	0.0168716845871212
11	3240001	3250000	0.0121020758090217
11	3250001	3260000	0.0152233361873418
11	3260001	3270000	0.0135741277937283
11	3270001	3280000	0.0120066222141667
11	3280001	3290000	0.0198516176358235
11	3300001	3310000	0.0165855644396849
11	3310001	3320000	0.0137777360245098
11	3320001	3330000	0.0125695260655172
11	3330001	3340000	0.0115952614604074
11	3350001	3360000	0.0136995303754918
11	3360001	3370000	0.0166853178021284
11	3370001	3380000	0.0123773475711321
11	3380001	3390000	0.0119540380323762
11	3390001	3400000	0.01640506586
11	3400001	3410000	0.014814367758
11	3410001	3420000	0.00831642568552381
11	3420001	3430000	0.0151641547925974
11	3430001	3440000	0.0205602593170732
11	3440001	3450000	0.0129429445346667
11	3450001	3460000	0.0116569681519868
11	3460001	3470000	0.0172944534082258
11	3470001	3480000	0.0120893954444444
11	3480001	3490000	0.0126787826238095
11	3490001	3500000	0.0143802087304348
11	3500001	3510000	0.0165557686210526
11	3510001	3520000	0.0165859937578409
11	3520001	3530000	0.0128805281095
11	3530001	3540000	0.0164592003910526
11	3540001	3550000	0.0151291068187912
11	3550001	3560000	0.0108546116372881
11	3560001	3570000	0.0132990821261364
11	3570001	3580000	0.0141820186822063
11	3580001	3590000	0.0130158187777778
11	3600001	3610000	0.00907205865384615
11	3610001	3620000	0.0119448444482143
11	3620001	3630000	0.0219187524652583
11	3630001	3640000	0.0151321486091449
11	3640001	3650000	0.0134700175802714
11	3650001	3660000	0.0105909358215152
11	3660001	3670000	0.0128373389811613
11	3670001	3680000	0.0147133931717949
11	3690001	3700000	0.0106707345078571
11	3700001	3710000	0.0126114884369565
11	3710001	3720000	0.0123637745037468
11	3730001	3740000	0.0212120358377778
11	3750001	3760000	0.0151715200147541
11	3760001	3770000	0.0151443435384615
11	3770001	3780000	0.0177702901597222
11	3780001	3790000	0.0148783900114773
11	3790001	3800000	0.0249231332083333
11	3800001	3810000	0.0123858336702326
11	3810001	3820000	0.00934315339074074
11	3820001	3830000	0.012734864063619
11	3830001	3840000	0.0156471981437162
11	3840001	3850000	0.0158368403434884
11	3850001	3860000	0.0145856695037037
11	3860001	3870000	0.0243799941282051
11	3880001	3890000	0.0117876961157895
11	3890001	3900000	0.0110744344
11	3900001	3910000	0.0117018952371429
11	3910001	3920000	0.0175890929882353
11	3920001	3930000	0.0106284324973077
11	3960001	3970000	0.0101428180479487
11	3970001	3980000	0.011760203809661
11	3980001	3990000	0.0105233656672727
11	3990001	4e+06	0.0115352540457143
11	4000001	4010000	0.0129797398022727
11	4010001	4020000	0.0127782621006186
11	4020001	4030000	0.0213946970999032
11	4030001	4040000	0.0137859690362162
11	4040001	4050000	0.016627983607
11	4050001	4060000	0.0148006927234043
11	4060001	4070000	0.0127459701315789
11	4070001	4080000	0.0166970294184127
11	4080001	4090000	0.01865287265
11	4100001	4110000	0.0165651400179773
11	4110001	4120000	0.016080330074359
11	4120001	4130000	0.0149444320054945
11	4130001	4140000	0.0178195725764706
11	4150001	4160000	0.0124696321166667
11	4160001	4170000	0.0164672695755556
11	4170001	4180000	0.0205992651157143
11	4180001	4190000	0.0139902989851852
11	4190001	4200000	0.0187898727652174
11	4200001	4210000	0.0154436099272857
11	4210001	4220000	0.0154278532875
11	4220001	4230000	0.0261387688064516
11	4230001	4240000	0.0125412403076923
11	4240001	4250000	0.0150987160888889
11	4260001	4270000	0.0151216603590141
11	4270001	4280000	0.0137350634217391
11	4280001	4290000	0.0180208757571429
11	4290001	4300000	0.0173297616769231
11	4300001	4310000	0.0243961310183333
11	4320001	4330000	0.0198706268
11	4330001	4340000	0.00836808598793103
11	4350001	4360000	0.0138175560630435
11	4360001	4370000	0.0141904556814634
11	4370001	4380000	0.021763580268
11	4380001	4390000	0.024543354348
11	4390001	4400000	0.0106707702935484
11	4400001	4410000	0.0221356600360606
11	4410001	4420000	0.0114924419196875
11	4420001	4430000	0.0189053305344583
11	4430001	4440000	0.017978418579625
11	4440001	4450000	0.0196700599347917
11	4450001	4460000	0.0109339192263636
11	4460001	4470000	0.030503508125
11	4470001	4480000	0.0117862529107576
11	4480001	4490000	0.0127744798484848
11	4500001	4510000	0.017492516125122
11	4510001	4520000	0.0128605304668182
11	4520001	4530000	0.0170134347703789
11	4530001	4540000	0.0143971384034848
11	4540001	4550000	0.0183662168567907
11	4550001	4560000	0.0132548619567568
11	4560001	4570000	0.017187712347931
11	4570001	4580000	0.0127063333815909
11	4580001	4590000	0.0157523287087719
11	4590001	4600000	0.0088476553837037
11	4600001	4610000	0.00691311160625
11	4620001	4630000	0.006285343
11	4630001	4640000	0.0161868068571429
11	4640001	4650000	0.0181528218633333
11	4650001	4660000	0.0106600113668519
11	4670001	4680000	0.0133396282878049
11	4680001	4690000	0.0108533099828205
11	4690001	4700000	0.0141752995467273
11	4700001	4710000	0.0132412375208654
11	4710001	4720000	0.0120969923529412
11	4720001	4730000	0.0164683356129032
11	4730001	4740000	0.0167888963010112
11	4740001	4750000	0.0127957282481481
11	4750001	4760000	0.00864563
11	4760001	4770000	0.0125845007
11	4770001	4780000	0.0107930806047059
11	4780001	4790000	0.0106977885714286
11	4790001	4800000	0.00920084785714286
11	4800001	4810000	0.01595228625
11	4810001	4820000	0.00880549017142857
11	4820001	4830000	0.009385699625
11	4830001	4840000	0.0596219297142857
11	4850001	4860000	0.0125766173571429
11	4860001	4870000	0.0172206297142857
11	4870001	4880000	0.00740965326230769
11	4880001	4890000	0.0147962762724571
11	4890001	4900000	0.0200053821833333
11	4900001	4910000	0.0299897867880488
11	4910001	4920000	0.0289693768666667
11	4920001	4930000	0.0157663001974359
11	4930001	4940000	0.0307010694545455
11	4940001	4950000	0.0275297215916667
11	4950001	4960000	0.0292386365676471
11	4960001	4970000	0.0240056433333333
11	4970001	4980000	0.0166013026666667
11	4980001	4990000	0.00854573705
11	5000001	5010000	0.009942367625
11	5010001	5020000	0.0179424458285714
11	5030001	5040000	0.0462082044444444
11	5040001	5050000	0.0209020967766667
11	5070001	5080000	0.0174385574705882
11	5080001	5090000	0.01349483439
11	5090001	5100000	0.00914468668272727
11	5100001	5110000	0.00669600040909091
11	5110001	5120000	0.010701928138
11	5120001	5130000	0.013832528
11	5130001	5140000	0.0141473180444444
11	5150001	5160000	0.0171947126193548
11	5160001	5170000	0.00975680631125
11	5180001	5190000	0.0128753916301429
11	5200001	5210000	0.00973455523333333
11	5210001	5220000	0.0114545425
11	5220001	5230000	0.0169976869230769
11	5240001	5250000	0.00949963732175
11	5260001	5270000	0.0134799279
11	5270001	5280000	0.0177288515266667
11	5280001	5290000	0.0169168558571429
11	5290001	5300000	0.0142987736953488
11	5300001	5310000	0.0137671656347329
11	5320001	5330000	0.0162297640625
11	5330001	5340000	0.0142694576086207
11	5340001	5350000	0.0236144038342105
11	5350001	5360000	0.0147510572356923
11	5360001	5370000	0.0117228473137931
11	5370001	5380000	0.0151251593945
11	5380001	5390000	0.0138508943955556
11	5390001	5400000	0.0128828795769231
11	5400001	5410000	0.0121313256345833
11	5410001	5420000	0.01643116378
11	5420001	5430000	0.00503964436
11	5430001	5440000	0.014682862697875
11	5440001	5450000	0.0194518967142857
11	5460001	5470000	0.0145658118571429
11	5480001	5490000	0.0102621968571429
11	5490001	5500000	0.0411666781818182
11	5510001	5520000	0.0357909609375
11	5540001	5550000	0.00454425028333333
11	5550001	5560000	0.0191945298066667
11	5560001	5570000	0.0150084234643478
11	5570001	5580000	0.0113573003272759
11	5580001	5590000	0.00846095626666667
11	5590001	5600000	0.00869299155086667
11	5600001	5610000	0.0117181746344828
11	5610001	5620000	0.0119592258592593
11	5620001	5630000	0.0162838609044776
11	5630001	5640000	0.0130338889166667
11	5640001	5650000	0.0181743040925926
11	5650001	5660000	0.0095046399
11	5670001	5680000	0.0213864669
11	5680001	5690000	0.021230981975
11	5690001	5700000	0.0152367008458667
11	5700001	5710000	0.0183050708264828
11	5710001	5720000	0.0160173704
11	5730001	5740000	0.0197865206666667
11	5740001	5750000	0.011830202
11	5770001	5780000	0.01909503
11	5780001	5790000	0.0139020511062727
11	5790001	5800000	0.0234991175
11	5800001	5810000	0.03236571475
11	5810001	5820000	0.0075485475
11	5850001	5860000	0.0123521851111111
11	5860001	5870000	0.025839839031
11	5870001	5880000	0.009459134
11	5890001	5900000	0.0009498238636
11	5910001	5920000	0.0221243707272727
11	5940001	5950000	0.0140183795454545
11	5950001	5960000	0.0225993689643235
11	5960001	5970000	0.0137950761271429
11	5970001	5980000	0.02324034895675
11	5990001	6e+06	0.0025324919
11	6010001	6020000	0.0115345366483871
11	6020001	6030000	0.0115198134068966
11	6030001	6040000	0.0119695658470588
11	6050001	6060000	0.0170435018429167
11	6060001	6070000	0.0161177397714286
11	6070001	6080000	0.0118356507846667
11	6080001	6090000	0.0190014686854545
11	6090001	6100000	0.0248128597080645
11	6100001	6110000	0.0128841455962963
11	6120001	6130000	0.0103330561428571
11	6130001	6140000	0.0200852637241379
11	6140001	6150000	0.0149330026761404
11	6150001	6160000	0.0125835685107692
11	6160001	6170000	0.01378014238275
11	6170001	6180000	0.00706017790625
11	6180001	6190000	0.0211553678677222
11	6200001	6210000	0.0347994406666667
11	6210001	6220000	0.0155156708126531
11	6220001	6230000	0.0155681927349231
11	6230001	6240000	0.017226359
11	6240001	6250000	0.0158279773461538
11	6250001	6260000	0.00582081955
11	6270001	6280000	0.00649194916
11	6280001	6290000	0.0101154410882353
11	6290001	6300000	0.0163492265
11	6320001	6330000	0.0127391796428571
11	6340001	6350000	0.0148986696491228
11	6350001	6360000	0.0162811261472317
11	6360001	6370000	0.0158653097615385
11	6380001	6390000	0.0136018679428571
11	6390001	6400000	0.0176972444444444
11	6400001	6410000	0.0240008911290323
11	6410001	6420000	0.0361857618888889
11	6420001	6430000	0.00680304
11	6470001	6480000	0.0104919499433333
11	6490001	6500000	0.0107501898355172
11	6520001	6530000	0.0137641187181982
11	6530001	6540000	0.0141116836787234
11	6540001	6550000	0.0142170275
11	6550001	6560000	0.0232579650372093
11	6560001	6570000	0.0171414076571429
11	6570001	6580000	0.0132776371444444
11	6580001	6590000	0.00737636985714286
11	6590001	6600000	0.0212857743241379
11	6600001	6610000	0.00826067471470588
11	6610001	6620000	0.00922095544285714
11	6620001	6630000	0.0162386474235897
11	6630001	6640000	0.0144237564985859
11	6640001	6650000	0.0156480213846154
11	6650001	6660000	0.01681339655
11	6660001	6670000	0.013685814109
11	6670001	6680000	0.0142116700842105
11	6680001	6690000	0.0177651245333333
11	6690001	6700000	0.0153190940714286
11	6710001	6720000	0.0144753383618919
11	6720001	6730000	0.0116682958790909
11	6730001	6740000	0.024854438916913
11	6740001	6750000	0.0187308044347826
11	6750001	6760000	0.0167675706
11	6760001	6770000	0.0351521375238095
11	6780001	6790000	0.0159856329444444
11	6790001	6800000	0.0129242103151515
11	6800001	6810000	0.02553848816875
11	6810001	6820000	0.0125633132563265
11	6820001	6830000	0.0125510464375
11	6830001	6840000	0.0145729136966102
11	6840001	6850000	0.0156915698113043
11	6850001	6860000	0.0130023379667742
11	6870001	6880000	0.011982312590625
11	6880001	6890000	0.0131584729844444
11	6890001	6900000	0.023627997748
11	6900001	6910000	0.012967169902931
11	6910001	6920000	0.0154176743768148
11	6920001	6930000	0.010686867
11	6930001	6940000	0.01333272675
11	6950001	6960000	0.016350259357
11	6960001	6970000	0.0152791006
11	6970001	6980000	0.00954720941
11	6980001	6990000	0.008122111725
11	6990001	7e+06	0.012963396375
11	7020001	7030000	0.009541289625
11	7030001	7040000	0.0140962583685714
11	7040001	7050000	0.0189021516515152
11	7060001	7070000	0.00868355071666667
11	7090001	7100000	0.00460719083333333
11	7110001	7120000	0.0201896868018868
11	7130001	7140000	0.04435773952
11	7140001	7150000	0.0130260945857143
11	7150001	7160000	0.0178176929662162
11	7160001	7170000	0.0100552622181818
11	7170001	7180000	0.014853532148
11	7180001	7190000	0.00922560057142857
11	7190001	7200000	0.0285538509588235
11	7200001	7210000	0.0535688382211538
11	7210001	7220000	0.0505259616666667
11	7220001	7230000	0.0216853533333333
11	7230001	7240000	0.0407344
11	7290001	7300000	0.01893656204
11	7310001	7320000	0.009115255
11	7320001	7330000	0.00721781183333333
11	7350001	7360000	0.0148275364409091
11	7360001	7370000	0.0288126565090909
11	7370001	7380000	0.0103537899083333
11	7380001	7390000	0.0126422513333333
11	7390001	7400000	0.00657279882790909
11	7400001	7410000	0.016985375952381
11	7410001	7420000	0.02239629572
11	7420001	7430000	0.0187750885916667
11	7430001	7440000	0.0205767990818182
11	7440001	7450000	0.0122302420578947
11	7460001	7470000	0.0135666344
11	7480001	7490000	0.00425887528571429
11	7490001	7500000	0.02198667085
11	7500001	7510000	0.0100032337005417
11	7520001	7530000	0.0106261709473684
11	7540001	7550000	0.00777181866666667
11	7550001	7560000	0.00892529123846154
11	7580001	7590000	0.017334202431875
11	7610001	7620000	0.00919047724285714
11	7630001	7640000	0.009701885
11	7650001	7660000	0.0122697679694118
11	7660001	7670000	0.0104874502276154
11	7670001	7680000	0.0160263593333333
11	7690001	7700000	0.00774542066666667
11	7700001	7710000	0.00809113801578947
11	7710001	7720000	0.008188251
11	7730001	7740000	0.0155024328387097
11	7740001	7750000	0.0109175820826667
11	7750001	7760000	0.0192894807058824
11	7760001	7770000	0.0125278383809524
11	7770001	7780000	0.00925052187272727
11	7780001	7790000	0.0164903769218824
11	7790001	7800000	0.0133506307554737
11	7800001	7810000	0.0115800538803448
11	7810001	7820000	0.0163441947869048
11	7820001	7830000	0.0147883075625
11	7830001	7840000	0.01577339012125
11	7840001	7850000	0.0129696823076923
11	7850001	7860000	0.0191523875384615
11	7860001	7870000	0.0132777049043478
11	7870001	7880000	0.049021571842807
11	7880001	7890000	0.0217034033011111
11	7890001	7900000	0.0491276849703704
11	7920001	7930000	0.0250699708142857
11	7940001	7950000	0.0241812272766667
11	7950001	7960000	0.0137796050519375
11	8000001	8010000	0.0116836101445238
11	8010001	8020000	0.0210133621324595
11	8020001	8030000	0.0132118886931034
11	8030001	8040000	0.0133741436842105
11	8050001	8060000	0.0106612049128571
11	8060001	8070000	0.006264752775
11	8080001	8090000	0.0142494146981132
11	8090001	8100000	0.0199108563176
11	8100001	8110000	0.0098662735875
11	8110001	8120000	0.00987083691090909
11	8130001	8140000	0.0161845323985
11	8140001	8150000	0.0176521726315789
11	8150001	8160000	0.0123275716072727
11	8160001	8170000	0.01140480162
11	8180001	8190000	0.0141189327052632
11	8190001	8200000	0.0168386808105263
11	8200001	8210000	0.016094358966129
11	8210001	8220000	0.00645063816
11	8220001	8230000	0.00981298406135593
11	8230001	8240000	0.0118136256328571
11	8240001	8250000	0.011076282509589
11	8250001	8260000	0.015782087675
11	8260001	8270000	0.0152497567945946
11	8270001	8280000	0.0195568291160455
11	8290001	8300000	0.0132533933142857
11	8300001	8310000	0.0172728713054167
11	8310001	8320000	0.0161040562518519
11	8320001	8330000	0.0186383069761905
11	8330001	8340000	0.00836515450666667
11	8350001	8360000	0.0232591061818182
11	8370001	8380000	0.00791060406451613
11	8390001	8400000	0.012355838152807
11	8410001	8420000	0.0252839905197059
11	8420001	8430000	0.0162514577665714
11	8430001	8440000	0.0111951058181818
11	8440001	8450000	0.0188149107911765
11	8460001	8470000	0.00780149372727273
11	8470001	8480000	0.0095379786047619
11	8480001	8490000	0.0131253139125
11	8490001	8500000	0.0287387051667925
11	8500001	8510000	0.0164153924209302
11	8510001	8520000	0.0219503253363636
11	8520001	8530000	0.0168896432266364
11	8530001	8540000	0.0192727036190476
11	8540001	8550000	0.0133524754533898
11	8550001	8560000	0.00997694073472222
11	8560001	8570000	0.012866613954878
11	8570001	8580000	0.0175032029971429
11	8580001	8590000	0.0172316623571429
11	8590001	8600000	0.0140094642111111
11	8610001	8620000	0.0164460216005882
11	8620001	8630000	0.0111912943348889
11	8630001	8640000	0.0150933968209677
11	8640001	8650000	0.0200015359650519
11	8650001	8660000	0.0158779369105102
11	8660001	8670000	0.01934539498
11	8670001	8680000	0.0114547828511628
11	8680001	8690000	0.017329811392381
11	8700001	8710000	0.0197394603157895
11	8710001	8720000	0.0103910154650685
11	8720001	8730000	0.0138027674860274
11	8730001	8740000	0.0168095510450649
11	8740001	8750000	0.0170087517333333
11	8750001	8760000	0.0130117841111111
11	8770001	8780000	0.0184853295902941
11	8780001	8790000	0.0152397867982456
11	8790001	8800000	0.018835661752
11	8800001	8810000	0.0137978628916667
11	8810001	8820000	0.015713765147619
11	8820001	8830000	0.0240771533259259
11	8830001	8840000	0.0149163694166667
11	8840001	8850000	0.01376715225
11	8850001	8860000	0.0252610066625806
11	8860001	8870000	0.0305539108
11	8870001	8880000	0.0154732814103448
11	8880001	8890000	0.0194407116316
11	8890001	8900000	0.02873385328
11	8910001	8920000	0.0147978603921176
11	8920001	8930000	0.00757626743333333
11	8930001	8940000	0.0146164632882353
11	8960001	8970000	0.0237736882411765
11	8970001	8980000	0.0128456732142857
11	8980001	8990000	0.02595877
11	8990001	9e+06	0.0189010423043478
11	9010001	9020000	0.0102355474545455
11	9020001	9030000	0.01938677821
11	9030001	9040000	0.0109342670416667
11	9040001	9050000	0.0138952494285714
11	9050001	9060000	0.0159875497777778
11	9060001	9070000	0.0219751570869565
11	9080001	9090000	0.01707067
11	9110001	9120000	0.0304877552462963
11	9120001	9130000	0.0167326302314286
11	9130001	9140000	0.0134752230803922
11	9140001	9150000	0.01895534746875
11	9150001	9160000	0.0223412296472549
11	9160001	9170000	0.0172021327068182
11	9170001	9180000	0.0155606373535714
11	9180001	9190000	0.0170971597382051
11	9190001	9200000	0.0139851654844474
11	9210001	9220000	0.0135178183076923
11	9220001	9230000	0.0122541941365714
11	9230001	9240000	0.0116944070958333
11	9240001	9250000	0.0279163206666667
11	9250001	9260000	0.0146234807384
11	9260001	9270000	0.00965360111532
11	9270001	9280000	0.0211890547533333
11	9280001	9290000	0.012263955369697
11	9290001	9300000	0.0154286478534694
11	9300001	9310000	0.00701604079941176
11	9310001	9320000	0.0176930996451613
11	9320001	9330000	0.0117719606254545
11	9330001	9340000	0.0187769642256364
11	9340001	9350000	0.0162284667803333
11	9350001	9360000	0.0149760045996491
11	9360001	9370000	0.00911517246153846
11	9370001	9380000	0.020668524932
11	9380001	9390000	0.0245984157757576
11	9390001	9400000	0.0103226581909091
11	9410001	9420000	0.020144021123913
11	9420001	9430000	0.0192381686363636
11	9430001	9440000	0.00618065992307692
11	9440001	9450000	0.0156138359375
11	9450001	9460000	0.0181991717243902
11	9460001	9470000	0.01079250138095
11	9470001	9480000	0.0143015217343939
11	9480001	9490000	0.0141480875171429
11	9490001	9500000	0.0150672749487805
11	9500001	9510000	0.0121875588780426
11	9510001	9520000	0.0133406853212069
11	9520001	9530000	0.0146554321717391
11	9530001	9540000	0.0196423785102
11	9540001	9550000	0.018087985
11	9560001	9570000	0.0087211317756
11	9570001	9580000	0.01670669125
11	9590001	9600000	0.0325571770931034
11	9600001	9610000	0.0157184645
11	9610001	9620000	0.017687425976087
11	9630001	9640000	0.00789028053529412
11	9650001	9660000	0.0187289418647059
11	9660001	9670000	0.02634510625
11	9670001	9680000	0.0259373909109524
11	9680001	9690000	0.0239969543363636
11	9700001	9710000	0.0141722051
11	9720001	9730000	0.0110199215
11	9730001	9740000	0.0112732765
11	9750001	9760000	0.02845391
11	9760001	9770000	0.0226593732066667
11	9770001	9780000	0.0166067946
11	9790001	9800000	0.0078367342
11	9800001	9810000	0.00827463325
11	9810001	9820000	0.00764647266666667
11	9840001	9850000	0.0162869359583333
11	9850001	9860000	0.0237006856416667
11	9860001	9870000	0.0134987992333333
11	9870001	9880000	0.0104283767333333
11	9880001	9890000	0.00960426965
11	9890001	9900000	0.00960640005555556
11	9910001	9920000	0.0137258397777778
11	9950001	9960000	0.0164015360017647
11	9960001	9970000	0.0121425496
11	9970001	9980000	0.0297610745098039
11	9980001	9990000	0.0107999417444444
11	9990001	1e+07	0.015758177
11	10000001	10010000	0.0422881306978049
11	10040001	10050000	0.020909311828125
