CHR_A	window_start_bp	window_end_bp	average_R2
11	1700001	1710000	0.0134696107920687
11	1710001	1720000	0.0142486623040942
11	1720001	1730000	0.0130204150027912
11	1730001	1740000	0.013305586491479
11	1740001	1750000	0.0138361152067051
11	1750001	1760000	0.013387392108546
11	1760001	1770000	0.0136327719637554
11	1770001	1780000	0.0133879318240534
11	1780001	1790000	0.0140750023175871
11	1790001	1800000	0.0136749375723558
11	1800001	1810000	0.0130018325932896
11	1810001	1820000	0.012859582013218
11	1820001	1830000	0.0136684130775204
11	1830001	1840000	0.0156569046730043
11	1840001	1850000	0.0133377259635872
11	1850001	1860000	0.0153132322175546
11	1860001	1870000	0.0140741768707921
11	1870001	1880000	0.0111830402728141
11	1880001	1890000	0.0116510906917857
11	1890001	1900000	0.0145091460718154
11	1900001	1910000	0.0150297765415385
11	1910001	1920000	0.0140063186839744
11	1920001	1930000	0.0132642933168269
11	1930001	1940000	0.0146298667907133
11	1940001	1950000	0.0160366997723047
11	1950001	1960000	0.0139672936398182
11	1960001	1970000	0.0124949249523599
11	1970001	1980000	0.0157280205153442
11	1980001	1990000	0.0145207705979182
11	1990001	2e+06	0.0133808813919804
11	2000001	2010000	0.0139118421968988
11	2010001	2020000	0.0153077102855407
11	2020001	2030000	0.0155475117163584
11	2030001	2040000	0.0146342504871707
11	2040001	2050000	0.0136808623077889
11	2050001	2060000	0.0155227626694844
11	2060001	2070000	0.0138974854792236
11	2070001	2080000	0.0117096138106433
11	2080001	2090000	0.0140622021509289
11	2090001	2100000	0.0139039384425185
11	2100001	2110000	0.0130649573503448
11	2110001	2120000	0.0146086677976096
11	2120001	2130000	0.0140651578316019
11	2130001	2140000	0.0143326976802634
11	2140001	2150000	0.0116981345072822
11	2150001	2160000	0.0133984533657098
11	2160001	2170000	0.0144141063355646
11	2170001	2180000	0.0155284833128753
11	2180001	2190000	0.0141621311675302
11	2190001	2200000	0.0136908061898839
11	2200001	2210000	0.0129595593263199
11	2210001	2220000	0.0139596175096932
11	2220001	2230000	0.0141985934853762
11	2230001	2240000	0.0136728431904327
11	2240001	2250000	0.0135392715490879
11	2250001	2260000	0.0152067057660028
11	2260001	2270000	0.0142562164559551
11	2270001	2280000	0.0135571671088337
11	2280001	2290000	0.0128458797675558
11	2290001	2300000	0.0127301683763595
11	2300001	2310000	0.0133329248022164
11	2310001	2320000	0.0141024822857806
11	2320001	2330000	0.0133702968243765
11	2330001	2340000	0.0137574618981751
11	2340001	2350000	0.0138889701436205
11	2350001	2360000	0.0129937703085095
11	2360001	2370000	0.0146107842675628
11	2370001	2380000	0.0128162218981918
11	2380001	2390000	0.0141131011657204
11	2390001	2400000	0.014428834059362
11	2400001	2410000	0.013927929693389
11	2410001	2420000	0.0127116718335344
11	2420001	2430000	0.0134187413899491
11	2430001	2440000	0.0109674947337931
11	2440001	2450000	0.0113999854127873
11	2450001	2460000	0.0115412744975115
11	2460001	2470000	0.0132783519924592
11	2470001	2480000	0.0128720895652183
11	2480001	2490000	0.0131804476973752
11	2490001	2500000	0.0132963324416885
11	2500001	2510000	0.0134445387788379
11	2510001	2520000	0.0139000278982001
11	2520001	2530000	0.0133657206001782
11	2530001	2540000	0.0139469203108846
11	2540001	2550000	0.0158944969239406
11	2550001	2560000	0.0133085448278283
11	2560001	2570000	0.0128918553138256
11	2570001	2580000	0.0151383356568905
11	2580001	2590000	0.0119698626018182
11	2600001	2610000	0.0123657782295042
11	2610001	2620000	0.0133673231388473
11	2620001	2630000	0.0135594073105324
11	2630001	2640000	0.0134994777170018
11	2640001	2650000	0.0138085178121199
11	2650001	2660000	0.0141905834672561
11	2660001	2670000	0.014065955494734
11	2670001	2680000	0.0141789524789941
11	2680001	2690000	0.0129230687813583
11	2690001	2700000	0.0145007290687355
11	2700001	2710000	0.0152980470490793
11	2710001	2720000	0.0139723633373375
11	2720001	2730000	0.014194970339382
11	2730001	2740000	0.0120303273731752
11	2740001	2750000	0.0130626106119495
11	2750001	2760000	0.0105748639447191
11	2760001	2770000	0.0140424609007778
11	2770001	2780000	0.01186333174575
11	2780001	2790000	0.0141643136559311
11	2790001	2800000	0.0126380653340147
11	2800001	2810000	0.0129152998132923
11	2810001	2820000	0.0148957954841472
11	2820001	2830000	0.0149431212589248
11	2830001	2840000	0.0137596480060204
11	2840001	2850000	0.0097622274925
11	2850001	2860000	0.0117601459274104
11	2860001	2870000	0.0142461369052632
11	2910001	2920000	0.0115000757103714
11	2920001	2930000	0.0133983377656646
11	2930001	2940000	0.0151292586631438
11	2940001	2950000	0.0120623603716367
11	2950001	2960000	0.0127102559451066
11	2960001	2970000	0.0132528191017459
11	2970001	2980000	0.0100940242533333
11	2980001	2990000	0.010187798567037
11	2990001	3e+06	0.0135708758911702
11	3000001	3010000	0.012130501938
11	3010001	3020000	0.0148975740100278
11	3020001	3030000	0.0153975070998206
11	3030001	3040000	0.0134105874198346
11	3040001	3050000	0.01460085396
11	3050001	3060000	0.01231061047203
11	3060001	3070000	0.0137900786188448
11	3070001	3080000	0.016192297853931
11	3080001	3090000	0.0130200933853485
11	3090001	3100000	0.0138971704815556
11	3100001	3110000	0.0134494206904734
11	3110001	3120000	0.014352549870311
11	3120001	3130000	0.0133233676460298
11	3130001	3140000	0.0120773760378378
11	3140001	3150000	0.011804468101126
11	3150001	3160000	0.013280029388172
11	3160001	3170000	0.0132166072094639
11	3170001	3180000	0.0125857578295098
11	3180001	3190000	0.0129897320157604
11	3190001	3200000	0.0139632527381049
11	3200001	3210000	0.0107533297544048
11	3210001	3220000	0.0135985742731484
11	3220001	3230000	0.0144371146184277
11	3230001	3240000	0.0110008384247222
11	3240001	3250000	0.0135498871180966
11	3280001	3290000	0.00241935
11	3290001	3300000	0.0135793318032258
11	3300001	3310000	0.010483642547619
11	3310001	3320000	0.0157301612990741
11	3320001	3330000	0.0123571679627288
11	3330001	3340000	0.0173098637334375
11	3340001	3350000	0.02571945325
11	3350001	3360000	0.0138601475128283
11	3360001	3370000	0.0151028990940357
11	3370001	3380000	0.0167793364459029
11	3380001	3390000	0.014918603865826
11	3390001	3400000	0.015238277665861
11	3400001	3410000	0.0106208799492857
11	3410001	3420000	0.0117661112189833
11	3420001	3430000	0.0115031311534641
11	3430001	3440000	0.0160706261267581
11	3440001	3450000	0.0156111846438288
11	3450001	3460000	0.0164988427469412
11	3460001	3470000	0.0107594170994971
11	3470001	3480000	0.0145130701270813
11	3490001	3500000	0.0133948238421053
11	3500001	3510000	0.0212409169615385
11	3510001	3520000	0.0142055504594468
11	3520001	3530000	0.0145596146607925
11	3540001	3550000	0.003577404835
11	3550001	3560000	0.0150317453354839
11	3560001	3570000	0.0098874702972973
11	3570001	3580000	0.0162229858926562
11	3580001	3590000	0.0146753167427188
11	3590001	3600000	0.0165732643
11	3600001	3610000	0.0146199857
11	3610001	3620000	0.0123395377712903
11	3620001	3630000	0.0184935640767778
11	3630001	3640000	0.0151234239436943
11	3640001	3650000	0.0126679524166667
11	3650001	3660000	0.0215869620264122
11	3670001	3680000	0.0183691228178689
11	3680001	3690000	0.017391218779381
11	3690001	3700000	0.00945049821833333
11	3700001	3710000	0.0188095992677273
11	3710001	3720000	0.0123046784824826
11	3720001	3730000	0.0079832315
11	3730001	3740000	0.0100048110789474
11	3740001	3750000	0.013508423937243
11	3750001	3760000	0.0120853890785
11	3760001	3770000	0.0126700585918978
11	3770001	3780000	0.0135137277088889
11	3780001	3790000	0.0135962406490211
11	3790001	3800000	0.0274106661327778
11	3800001	3810000	0.0149017543550459
11	4000001	4010000	0.03027069
11	4010001	4020000	0.0160482650157895
11	4020001	4030000	0.00937247095294118
11	4030001	4040000	0.0120694353636364
11	4040001	4050000	0.0128807280784314
11	4100001	4110000	0.0131222234146154
11	4110001	4120000	0.0220446330333333
11	4120001	4130000	0.0064134565027027
11	4130001	4140000	0.012953601706405
11	4140001	4150000	0.00997819607368421
11	4150001	4160000	0.0207378686666667
11	4160001	4170000	0.0221800006169048
11	4170001	4180000	0.0255605483458333
11	4180001	4190000	0.0170900387259813
11	4190001	4200000	0.0114684775917308
11	4200001	4210000	0.0135115014866129
11	4210001	4220000	0.0153729464925
11	4220001	4230000	0.0168259761950338
11	4230001	4240000	0.006775907195
11	4240001	4250000	0.0175528898730769
11	4250001	4260000	0.0139626355636842
11	4260001	4270000	0.00966534079722222
11	4270001	4280000	0.0134438418722222
11	4280001	4290000	0.0127406100974016
11	4290001	4300000	0.00912851042060869
11	4300001	4310000	0.0144919176757143
11	4310001	4320000	0.0165397235065385
11	4320001	4330000	0.0128819798524138
11	4330001	4340000	0.0153321685798457
11	4350001	4360000	0.00953535318463158
11	4360001	4370000	0.0177596704357778
11	4370001	4380000	0.0193819707288725
11	4380001	4390000	0.0199103008578571
11	4390001	4400000	0.018091224256772
11	4400001	4410000	0.0112584364387097
11	4410001	4420000	0.0174381853913043
11	4420001	4430000	0.0112158974724306
11	4430001	4440000	0.0122527796032727
11	4440001	4450000	0.0152184617516429
11	4450001	4460000	0.0128515424811449
11	4460001	4470000	0.0136123443565036
11	4470001	4480000	0.0131553873373644
11	4480001	4490000	0.0141535599825333
11	4490001	4500000	0.0152570323356937
11	4500001	4510000	0.0151754040995592
11	4510001	4520000	0.0143199051409306
11	4520001	4530000	0.015566646
11	4530001	4540000	0.0238972018238125
11	4540001	4550000	0.011774349700367
11	4570001	4580000	0.00989361193333333
11	4580001	4590000	0.0141272648169333
11	4590001	4600000	0.0153840028032841
11	4600001	4610000	0.0132309930059307
11	4610001	4620000	0.0121702468209747
11	4620001	4630000	0.0163660813428571
11	4630001	4640000	0.0110792912936205
11	4670001	4680000	0.0224341
11	4680001	4690000	0.0126109126632353
11	4690001	4700000	0.0122483749904348
11	4700001	4710000	0.0120348216108621
11	4710001	4720000	0.0149602116331133
11	4720001	4730000	0.0144713069347826
11	4730001	4740000	0.0124286232372705
11	4740001	4750000	0.0158825291143713
11	4750001	4760000	0.0149090323675
11	4760001	4770000	0.0104538788715438
11	4770001	4780000	0.011685114
11	4780001	4790000	0.016170313019625
11	4840001	4850000	0.01011823881344
11	4850001	4860000	0.0133290805388166
11	4860001	4870000	0.0116121574103162
11	4870001	4880000	0.0124561155478681
11	4880001	4890000	0.0130535432706294
11	4890001	4900000	0.0120303634081065
11	4900001	4910000	0.013092349020704
11	4910001	4920000	0.0132886964562478
11	5110001	5120000	0.0209827518154545
11	5120001	5130000	0.0117636706125
11	5130001	5140000	0.0183666142910417
11	5140001	5150000	0.0169069923138636
11	5150001	5160000	0.0187498748766803
11	5160001	5170000	0.00882792784333333
11	5170001	5180000	0.0136817938537493
11	5210001	5220000	0.00863902587058824
11	5220001	5230000	0.0162117652692308
11	5230001	5240000	0.00981612866666667
11	5240001	5250000	0.0161282101578571
11	5250001	5260000	0.019713442484375
11	5260001	5270000	0.0117120178473684
11	5270001	5280000	0.0130660423417753
11	5380001	5390000	0.0133789697821053
11	5390001	5400000	0.0141190936655357
11	5400001	5410000	0.0103764488836607
11	5410001	5420000	0.01033328916125
11	5420001	5430000	0.0139676225215204
11	5430001	5440000	0.00945663033366071
11	5440001	5450000	0.0153077088010102
11	5450001	5460000	0.0151619134382313
11	5460001	5470000	0.0173268115348148
11	5470001	5480000	0.0165942739482803
11	5480001	5490000	0.0132624268819098
11	5490001	5500000	0.0130966967795714
11	5500001	5510000	0.0102861527716146
11	5510001	5520000	0.0120537759532813
11	5520001	5530000	0.00871704842270833
11	5530001	5540000	0.0130067123588092
11	5540001	5550000	0.0163874444543103
11	5550001	5560000	0.012719360073211
11	5560001	5570000	0.0155649528497665
11	5570001	5580000	0.0117630373951246
11	5580001	5590000	0.0146019406547917
11	5590001	5600000	0.0125693831431019
11	5600001	5610000	0.013535792120899
11	5610001	5620000	0.0126940663626948
11	5620001	5630000	0.0133273294472821
11	5630001	5640000	0.0130116742991714
11	5640001	5650000	0.0123858004261538
11	5650001	5660000	0.0135139000972034
11	5660001	5670000	0.0108385744875
11	5670001	5680000	0.0137532301649724
11	5680001	5690000	0.0128891513029193
11	5690001	5700000	0.0133004683934921
11	5700001	5710000	0.0123019338287192
11	5710001	5720000	0.00894116225761905
11	5720001	5730000	0.0132285233763682
11	5760001	5770000	0.0100866731333333
11	5770001	5780000	0.00773490593033333
11	5780001	5790000	0.0083303073172093
11	5790001	5800000	0.0145445184333333
11	5800001	5810000	0.0145636712849057
11	5810001	5820000	0.0167292604083333
11	5820001	5830000	0.0154176862815789
11	5830001	5840000	0.0121136851142146
11	5840001	5850000	0.011911591875
11	5850001	5860000	0.00553693671428571
11	5860001	5870000	0.015119487375
11	5870001	5880000	0.0114170248552632
11	5880001	5890000	0.01055088834375
11	5890001	5900000	0.0122994740556618
11	5900001	5910000	0.0236714601
11	5910001	5920000	0.0102789196962
11	5920001	5930000	0.0115949536201176
11	5930001	5940000	0.0144248554937895
11	5940001	5950000	0.0150762837289941
11	5950001	5960000	0.01266113415
11	5960001	5970000	0.0144207276991815
11	5970001	5980000	0.0133921097852222
11	5980001	5990000	0.0106271704545455
11	5990001	6e+06	0.00992321180916667
11	6000001	6010000	0.0138487103960794
11	6050001	6060000	0.0038293395
11	6060001	6070000	0.0181172508461538
11	6070001	6080000	0.0162641533090909
11	6080001	6090000	0.01934744975625
11	6090001	6100000	0.01994203252
11	6100001	6110000	0.01289962681725
11	6110001	6120000	0.0139186943287582
11	6120001	6130000	0.0129170129407407
11	6130001	6140000	0.0151774628536364
11	6140001	6150000	0.0125766632907878
11	6150001	6160000	0.0153835237818272
11	6160001	6170000	0.0124426968892091
11	6170001	6180000	0.0117196433839634
11	6180001	6190000	0.0113684864596923
11	6190001	6200000	0.0146350888214383
11	6200001	6210000	0.0131226958317563
11	6210001	6220000	0.0142969567458496
11	6220001	6230000	0.0143204407547089
11	6230001	6240000	0.0157782566625
11	6240001	6250000	0.0119912059747951
11	6250001	6260000	0.0132657559565355
11	6260001	6270000	0.0153100226880126
11	6270001	6280000	0.01323302342
11	6280001	6290000	0.0126435288288897
11	6290001	6300000	0.0137495647818145
11	6300001	6310000	0.014829036783631
11	6310001	6320000	0.0149687127154478
11	6320001	6330000	0.0137262954362718
11	6330001	6340000	0.0146876654791145
11	6340001	6350000	0.0131844743996035
11	6350001	6360000	0.0162213758745587
11	6360001	6370000	0.0130877691219372
11	6370001	6380000	0.0135951479893658
11	6380001	6390000	0.0136962067618432
11	6390001	6400000	0.0123216293423049
11	6400001	6410000	0.0135474574282371
11	6410001	6420000	0.0142403770447704
11	6420001	6430000	0.0132328730265586
11	6430001	6440000	0.0153319808353718
11	6440001	6450000	0.0151098189675678
11	6450001	6460000	0.0142481849123861
11	6460001	6470000	0.0146681291226014
11	6470001	6480000	0.014482442530784
11	6480001	6490000	0.01559884432513
11	6490001	6500000	0.015125245489634
11	6500001	6510000	0.0153791977850625
11	6510001	6520000	0.0147881820910198
11	6520001	6530000	0.0122904795142586
11	6530001	6540000	0.0128299651585068
11	6540001	6550000	0.0187947240366071
11	6550001	6560000	0.0138711037225758
11	6560001	6570000	0.0119598067958115
11	6570001	6580000	0.0145140029586844
11	6580001	6590000	0.0132704630897233
11	6590001	6600000	0.0139036365571429
11	6600001	6610000	0.00707795466666667
11	6610001	6620000	0.0159330289708333
11	6620001	6630000	0.0212906969563107
11	6640001	6650000	0.0136222532142857
11	6650001	6660000	0.0138485228830206
11	6660001	6670000	0.0119820101991466
11	6670001	6680000	0.0122402551549143
11	6680001	6690000	0.0133967512705029
11	6690001	6700000	0.0117229748780474
11	6700001	6710000	0.0129037853422642
11	6730001	6740000	0.01512778994508
11	6740001	6750000	0.0143943358335922
11	6750001	6760000	0.0162722971195424
11	6760001	6770000	0.0160826114937412
11	6770001	6780000	0.012795499992134
11	6780001	6790000	0.0116005101042208
11	6790001	6800000	0.0126416311902711
11	6810001	6820000	0.00735878725
11	6820001	6830000	0.0139292373581034
11	6830001	6840000	0.0145424687928103
11	6840001	6850000	0.0142859032454023
11	6850001	6860000	0.0148514648186883
11	6860001	6870000	0.0130721512716643
11	6870001	6880000	0.0139703797138861
11	6880001	6890000	0.0144940266639683
11	6890001	6900000	0.0122823599716296
11	6900001	6910000	0.0129643053507523
11	6910001	6920000	0.0139126415495617
11	6920001	6930000	0.0164648481245161
11	6930001	6940000	0.0135375111764286
11	6940001	6950000	0.01376551382222
11	6950001	6960000	0.0138674741527527
11	6960001	6970000	0.0127846659649749
11	6970001	6980000	0.0135388200830936
11	6980001	6990000	0.0171524171825899
11	6990001	7e+06	0.0125069849864552
11	7000001	7010000	0.0127914157355445
11	7010001	7020000	0.0139641480644134
11	7020001	7030000	0.0139022953751703
11	7030001	7040000	0.013294025556545
11	7040001	7050000	0.0145055999448754
11	7050001	7060000	0.0139339895877578
11	7060001	7070000	0.0152569926063576
11	7070001	7080000	0.0143817263006476
11	7080001	7090000	0.0139502475923733
11	7090001	7100000	0.0140341860521636
11	7100001	7110000	0.0135553881576275
11	7110001	7120000	0.0128965626553032
11	7120001	7130000	0.0159131751895658
11	7130001	7140000	0.0131157325701522
11	7140001	7150000	0.0126999005835597
11	7150001	7160000	0.0130477407537405
11	7160001	7170000	0.013767832938023
11	7170001	7180000	0.0173360585883333
11	7180001	7190000	0.00989845963636364
11	7190001	7200000	0.0183085166846977
11	7200001	7210000	0.0101859647150877
11	7210001	7220000	0.0134034197699574
11	7220001	7230000	0.012193836849
11	7230001	7240000	0.0132960605230814
11	7240001	7250000	0.0128119778261677
11	7250001	7260000	0.014482696882623
11	7260001	7270000	0.0118528853120743
11	7270001	7280000	0.01260421044248
11	7280001	7290000	0.0139151362657529
11	7290001	7300000	0.0128073996854194
11	7300001	7310000	0.0138441864589493
11	7310001	7320000	0.0139974617870458
11	7320001	7330000	0.0149475960296296
11	7330001	7340000	0.0159412867347364
11	7340001	7350000	0.01058323049
11	7350001	7360000	0.0109192430102222
11	7360001	7370000	0.0145396272876182
11	7370001	7380000	0.0145634091009301
11	7380001	7390000	0.0132953528038417
11	7410001	7420000	0.0249931312708537
11	7420001	7430000	0.0141551360673563
11	7430001	7440000	0.0140955023053409
11	7440001	7450000	0.0128101475477514
11	7450001	7460000	0.0137524759173022
11	7460001	7470000	0.0119008807698246
11	7470001	7480000	0.0140727129626625
11	7480001	7490000	0.0134380682901389
11	7490001	7500000	0.0155859703633191
11	7500001	7510000	0.0154229452587439
11	7510001	7520000	0.01542179830844
11	7520001	7530000	0.0137290510611736
11	7530001	7540000	0.0123846977139024
11	7540001	7550000	0.0135296218137981
11	7550001	7560000	0.0146324934832
11	7560001	7570000	0.0141241037577778
11	7570001	7580000	0.0117168113008642
11	7580001	7590000	0.0129443841515512
11	7590001	7600000	0.0143262419061111
11	7600001	7610000	0.0136223417274883
11	7610001	7620000	0.0139807734367121
11	7620001	7630000	0.0136749310941043
11	7630001	7640000	0.0149637699070572
11	7640001	7650000	0.0151266054368693
11	7650001	7660000	0.016500516743192
11	7660001	7670000	0.0159234480466008
11	7670001	7680000	0.0127929967601054
11	7680001	7690000	0.0115736023834641
11	7690001	7700000	0.0101389435140721
11	7700001	7710000	0.0133021977649291
11	7710001	7720000	0.013771913761865
11	7720001	7730000	0.0140036475454226
11	7730001	7740000	0.0128647569693049
11	7740001	7750000	0.0125905723182508
11	7750001	7760000	0.016059826617346
11	7760001	7770000	0.0117761034227891
11	7770001	7780000	0.0175550988899885
11	7830001	7840000	0.00729005839
11	7840001	7850000	0.0107307029117647
11	7850001	7860000	0.0123366151983401
11	7860001	7870000	0.0135948183190978
11	7870001	7880000	0.0142570888676496
11	7880001	7890000	0.0136147335348387
11	7890001	7900000	0.0137536963525167
11	7900001	7910000	0.0117700200762437
11	7910001	7920000	0.0117277849148148
11	7920001	7930000	0.0143614254416447
11	7930001	7940000	0.0154394206845175
11	7940001	7950000	0.0136653256868155
11	7950001	7960000	0.0130603014404878
11	7960001	7970000	0.0153142321919598
11	7970001	7980000	0.0146278980911422
11	7980001	7990000	0.0130047257238364
11	7990001	8e+06	0.0126946399094227
11	8000001	8010000	0.0136762287500664
11	8010001	8020000	0.00965596564
11	8020001	8030000	0.0125605895
11	8030001	8040000	0.0126237974994643
11	8040001	8050000	0.015057672441145
11	8050001	8060000	0.0146094148961353
11	8060001	8070000	0.0152907803230466
11	8070001	8080000	0.0139263363234957
11	8080001	8090000	0.0119450270818627
11	8090001	8100000	0.0141543976481481
11	8100001	8110000	0.0170069841225093
11	8110001	8120000	0.0137499681364599
11	8120001	8130000	0.00734652
11	8130001	8140000	0.0140308955809524
11	8140001	8150000	0.0175026105416667
11	8150001	8160000	0.0118730021033333
11	8160001	8170000	0.0137756818926667
11	8210001	8220000	0.00781235042758621
11	8220001	8230000	0.0146844046180586
11	8230001	8240000	0.0136253595969897
11	8240001	8250000	0.0131395943199164
11	8250001	8260000	0.0138585986322045
11	8260001	8270000	0.0127762434222848
11	8270001	8280000	0.0201834244106977
11	8280001	8290000	0.01654193198
11	8290001	8300000	0.0139270459918333
11	8300001	8310000	0.0179746407868132
11	8310001	8320000	0.0130227560429639
11	8320001	8330000	0.0124409200231732
11	8330001	8340000	0.00948791654088889
11	8340001	8350000	0.0115683241505952
11	8350001	8360000	0.0119869217158832
11	8360001	8370000	0.0136061460442561
11	8370001	8380000	0.0106171173033333
11	8380001	8390000	0.0173866667126598
11	8390001	8400000	0.0127172249070253
11	8400001	8410000	0.0133276299003327
11	8410001	8420000	0.0146520149176397
11	8420001	8430000	0.0131024339544125
11	8430001	8440000	0.0143970436923684
11	8440001	8450000	0.0135232460625252
11	8450001	8460000	0.014784760879696
11	8460001	8470000	0.015924858908925
11	8470001	8480000	0.0132922389379687
11	8480001	8490000	0.0154825292888889
11	8490001	8500000	0.0145027542142105
11	8500001	8510000	0.0154149342191176
11	8510001	8520000	0.0200142729503381
11	8520001	8530000	0.0129181325019805
11	8530001	8540000	0.0105255441176316
11	8540001	8550000	0.0175981110714286
11	8550001	8560000	0.0105452165115385
11	8560001	8570000	0.0127370095334722
11	8570001	8580000	0.0141014488738683
11	8580001	8590000	0.0182042405
